movie_id,summary
6088,"The action scenes were bigger, with great direction and camera - work. It was refreshing to see that the werewolves were still practical make - up creations rather than CG. There was also the added bonus of sex scenes. one where a guy is having fun with a couple chick vampires, and one between the two leads. ladies will enjoy much shirtless Speedman action."
6086,"Its a nice, light movie to start out the New Year and clear away those post-holiday blues! It was fun and sometimes that's what going to the movies should be about; especially given all the heavy hitters nominated for Golden Globes this year. Despite the film's good nature and warm feelings, it was still too cheesy at times. Within the first 15 minutes, you see her cook a wonderful looking meal which she cooked along with the show "" Emeril "", in which she takes a picture of and gives to her neighbor."
6085,"Glory Road is an inspirational movie but not a very accurate movie if you know the history of TWC. Filmed with a gritty, sepia look, the viewer gets the sense that he's watching genuine footage from the '60s. Right from the trailers and the posters, you probably know how "" Glory Road "" is gonna go: an underdog NCAA basketball team must face great odds to win the championship. Coming from the school of thought that "" showboatin's nothing but insecurity, "" Haskins was intent on teaching a group of street - ballers the fine art of fundamentals because he knew that's what it would take to win a championship. Production design is just as authentic, using replicas of signs and banners that were at the actual game."
6084,"The film has a dark undertone to it and every character is torn between hard choices of power, loyalty, friendship and in Tristan's case, love. The battle scenes are very well done. Everyone is in immediate danger of mutilation and death, making the fight scenes more intense. The absence of any Hollywood superstars makes the film all that much better. As of this writing, it is still in theaters and is worthy of the admission price, not to mention a worthwhile future rental."
6083,"If you liked There's Something About Mary and previous Sandler films, with the exceptions of Spanglish and Punch Drunk Love, you will enjoy Grandma's Boy. This is one of those C - list acting B movie comedies that should be awful but it's really pretty funny. There are laughs throughout the entire film. But this is a fun movie that will probably go by the waste side due to lack of stars, so catch it on DVD. For those who enjoy movies like: Happy Gilmore, Billy Madison, Super Troopers, and Harold and Kumar; you would totally love this movie and find yourself peeing your pants."
6101,"Most jokes fall flat and the film is predictable, but the movie still has it's laughs and it's enjoyable somehow. The crime scenario is beyond stupid and leads to a whole host of idiotic slapstick scenes involving Big Momma taking on the gun - wielding bad guys, but if you have a high level of tolerance for this sort of thing, "" Big Momma's House 2 "" should provide you with a good share of laughs amid all the clunkers. However, the comedy was actually quite dull, pedestrian, uninvolved, and unintellectual, which means it earns six stars out of ten. But what really surprises is how relatively few stupid moments come throughout the movie. But Big Momma still does some funny ragging on white culture, as well as just yuppie culture of all colors."
5752,"But as the tagline of this film makes clear, for these characters everything is most definitely NOT going to be OK. This film does an amazing job of capturing the feel and tone of the book as well as the paranoia, perceptual distortions, and chaos of hallucinogenic overindulgence. Still, most adaptations of PK Dick stories take a few basic ideas and try to shape them into more conventional films that fit into established genres. After awhile, you begin to get used to the rotoscoping and then suddenly, there will be something thrown in that will call attention to itself and remind you that you are watching animation. Great performances all around and kudos to Linklater for his fantastic vision."
8540,There truly is potential here for a great story--kind of a gay romance version of the Odd Couple. There are a couple of laugh - out - loud funny lines - mostly delivered by actor Artie O'Daly as Eli. The two leads acting is competent (when they fall flat it's mainly due to the terrible writing) and their characters have some interesting aspects.
6671,"The scenes when they are hanging out with their friends contain witty, realistic dialogue and interactions. At times incisively funny, at other times angst ridden and sad, the film takes the viewer through the gamut of emotions experienced by the characters. Keep your eye on Joachim Trier - he's going places. The dialogue is overlapping the images, sporadically rejoining with the mouth movements of the characters before getting unsynched again. The opening introduction ends on a happy note, so there is always hope the meat of the film will too, despite the allusions to epic tragedy of Icarus flying too close to the sun."
6677,"Shot entirely in black and white, there are several moments of stunning beauty, contrasting with the frequently dull and suburban backgrounds in which such a passionate battle is being waged by both sides. It was an outstanding documentary that gave both sides of the issue, even to the point of showing an actual abortion being performed. Kaye's scope is large and all encompassing, with interviews from the likes of pragmatic minded Noam Chomsky and Alan Dershwitz (the latter's parable about the Rabbi hits it the nail on the head, if there could be a nail in this), to intelligent pro-lifer Nat Hentoff, to Roe (real name Norma McCorvey) who got converted to being pro-life after setting the stage for all of this in the 70s, to the clean - cut psycho Paul Hill. On a purely visual level; the shots were flawless, the color choice (or lack of a use of color) was enthralling, and the editing flowed seamlessly back and forth between two sides of an issue that heeds extreme opinions on both ends."
6407,"If you are looking for a good lesbian themed comedy, watch "" Gray Matters . "" In addition to their differences in sexual orientation, there are other love entanglements that get in their way - "" with all the twists and turns of a classic Puccini "" as the DVD case says. Better than Woody Allen's last five movies combined, PUCCINI FOR BEGINNERS is that snappiest, funniest, romantic comedy in recent memory. Despite that, there are some mildly funny parts and the cast is attractive, especially Gretchen Moll. "" Puccini for Beginners "" is one of those small - scale independent features that thinks it's being smarter and more insightful about romantic relationships than it really is."
6664,"A story told in such a way as to become a part of your awareness, a gentle reminder of the fantastic, mythical and magical components of what is best in humanity whilst not forgetting what it means to be human. The colors, the framing, costumes, lighting, and the backdrops are gorgeous; like something out of a dream. He manages to capture a kaleidoscope of emotion as diverse and generous as the tones and colors that deliver this movable feast for the eyes. Director Tarsem Singh, as expected, delivers every scene as a work of beauty, and peppers the film throughout with visual surprises. The Fall is simply Tarsem Singh's love letter to cinema."
6698,"This movie is a feel good movie about being gay, being in touch with yourself (at some level) and relationships. Inter-generational gay relationships are the missing link of contemporary gay cinema, and the way in which their friendship develops is handled with great poignancy and charm, helped by an impressive performance from the great Patrick Bauchau. Completing the triptych is Joey (aka Blowy Joey), a cute - as - a-button twink who plays' son' to the dysfunctional duo. The missing element is love, and in several ways he comes into proximity with that missing thread: his newest client is Gregory (Patrick Bauchau in a richly nuanced performance as a elderly closeted loner) who introduces X to the finer things in life, including introspection and looking for what is missing in his world. It is well written, well directed, well acted and has messages that cover a fairly broad territory (racism, homophobia, hustler life style, relationships, coming out tales and tales from the closet, etc)."
6410,"Kudos to the DoP, the cinematography in this film is fantastic and solid throughout. David Schwimmer and Simon Pegg as the two moronic losers are spot on. Schwimmer does show some mannerisms of Ross Gellar from' Friends' but still does a great job. Pegg and Schwimmer have worked again in' Run Fatboy Run', a hilarious comedy only here they work as director and actor instead of co-actors. ' Big Nothing' deals with strong themes such as' crime does not pay' or' money not being the solution to happiness' and ends in a wonderfully ironic way as: Josie the Wyoming Widow (a murderess) comes across the Oregon Undertaker, (former) conman Gus is conned in the end, and Charlie finally receives an offer to have his book published but he already chose an alternative route which leads to a different destiny."
6411,"Hong Sang - soo's latest, Woman on the Beach, is a comedy drama about love and the complications that develop in relationships when one partner is less than candid with the other. Like the films of Eric Rohmer, Woman on the Beach is simple on the surface yet explores a deeper layer of complexity in human relationships that is insightful and revealing. As the film opens, director Joong - rae (Kim Seung - woo) travels to Shinduri Beach on Korea's West Coast hoping to renew his inspiration. On the surface, she is a strong, independent woman, while Joon - rae gives the appearance of a calm and confident artist, yet both are rebounding from previous relationships and are very vulnerable. When the morning comes, Joong - rae's warm emotions of the previous night have turned chilly."
6702,"The film takes its viewers on an in depth journey of the subject through seven European countries, most notably France, Italy, Poland and Germany. Hitler also created a "" hit - list "" of famous works he wanted for his collection, most of which directly correspond to his invasion of various European countries. Art collecting was a highly important pastime among Nazi officials for a variety of reasons, as discussed largely with Herman Goering and Hitler himself who had amassed enormous, unparalleled personal collections, largely through theft. As a Nazi invasion loomed, hundreds of people, in France's world famous Louvre for example, gathered and worked tirelessly, packing the priceless art and transferring it to castles throughout the French countryside. The film examines the seventy - year plus struggle to restore and reclaim these stolen masterpieces, many of which remain unaccounted for."
6794,"Nevertheless, beside it's religious significance, "" Ostrov "" has a brilliant image directing, with superb shots of the remote locations, and a very good and balanced script - even a surprising final turnaround, for those who may have felt the need for it. Everything is great about this movie. The film's actors deliver top notch performances, the cinematography is excellent, and the sound design is thought through. Anatoli, was inspired from the lives of some Russian "" fools for Christ "" - men who tried to hide their sanctity and keep their humbleness behind a mask of apparent insanity - especially from the life of St. Theophile the Fool for Christ. And so today they did (the movie is still in the theaters and is doing really good at the box office)."
6813,"If you are at all interested in Freudian, Laconian, or Kristevian discourse, this movie is a must. It connects these theories with popular film, making them much more palpable and enjoyable than simply reading or thinking about them. Bear in mind, any film (let alone documentary) which asserts any kind of truth, will generate an adverse and proportional amount of cynicism, from those to whom any suggestion of and or search for truths is already meaningless, those of you who are already Masters of psychology, film, and captains of the soul, will no doubt find this movie redundant, after all, you already know everything there is to know. mostly brilliant, and worth watching for those interested in movies, psychology, and modern philosophy. A little like Scott Mclouds' "" Understanding Comics "", director Sophie Fiennes, inter-grates Slovene philosopher, psychologist, and social critic Slavoj Zizek right into many of the films and specif scenes he discusses."
6815,"A masterpiece, story -, acting -, picture - and sound-wise. Vogel as Hans is hilariously funny, BrÃ¼hl outstanding as his real counterpart and a compelling Simone Timoteo. either life is nothing or it must be everything Sebastion Schipper introduces his characters with humour and compassion and reflects on the complexity and contradictions of human nature. BrÃ¼hl is as versatile as a haystack."
6825,"Spectators can be fickle at 9: 45 a. m., and it is a testament to the director's talent that his film elicited a laugh - out - loud response from beginning to end. The various fates that are in store for Edgar are, yes, unusual at times, but the comedy is particularly strong in this film because each trajectory is so "" unexpected . "" It is a film with great depth, but it needs to be emphasized that, first and foremost, OBER works as an accessible comedy that even the most skeptical movie - lovers will enjoy. Most films about human life's ordinary characters are able to charm audiences as they depict the true feelings of human beings. Dutch film' Ober' is one such film which succeeds enormously as it has chosen a very good theme."
6658,"Steve Buscemi's captivating performance, Michael Pitt's innocent yet noble attitude, Gina Gerswin, Allison and Callie's brilliant and lovable performances just drags you into the movie, where you feel a connection with most, if not all of the leads. It's all in good amusement to see the "" reality serial - killer "" show being directed for "" realism "", but it all doesn't lead up to anything significant to say past some shallow messages. Great directing from Tom DiCillo gives their relationship a real "" odd couple "" situation with great drama infused with some genuinely funny scenes. What you get with this movie is a very solid performance from Michael Pitt who plays Toby a homeless kid in his early 20s that through a chance encounter finds a friend in struggling paparazzi Len played by a on fire Steve Bescumi. This movie could have been a tragedy; but, it ended up being a sweet, incredible story about relationships and romance."
6421,"Satoshi Kon's "" Paprika "" is a great example of anime at its finest. Kon's new film is not the dark mind warps of Perfect Blue or Paranoia Agent, this is closer to blending of real and unreal of Millennium Actress and Tokyo Godfathers light and airy touches. Its not the best thing that director Satoshi Kon has done, but its a good time in the movies (which it celebrates). In some ways, the movie's storyline resembles a bit like the Matrix movies (which of course, borrows from Japanese anime), in having the hero the champion of both worlds - the real one, and inside the artificially created one. The Animation: Stunning; Madhouse always does good work and Kon's movies always produce some fun reality bending sequences."
6423,"The CG sequences are slicker and more impressive, and so is pretty much everything else, including the consistently confident directing. Part one succeeded in establishing a dark, aggrieving setting with more or less strong characters and ended with a bunch of prophecies that really pronounced some major threats to come in part two. The characters are reduced to bystanders (like Bear) in the best case and to total clowns in the worst (hey, what exactly does Anton do in the last hour of the movies? It is comparable by grandiosity to Titanic, and to StarWars by excitement, to The Matrix by plot. Action, drama, suspense, CGI that's definitely better, and more believable, than in any of the matrix movies, a very intricate plot, that you have to follow carefully throughout the movie, wonderful acting and great dialogs."
6424,"And coming from a director who used to be part of the real scene, it might be the most authentic picture about skinheads ever made. Enter the gang Woody, Milky, Pukey, et all, a rag tag bunch of mods and skinheads complete with crimped haired girlfriends, with the absence of his father and any real sense of being part of something Shaun is quickly welcomed into the group and takes up not just the mannerisms or clothes but drinking, smoking and growing up to quickly. Meadows' films defy categorisation and always exceed expectation, as anyone who has seen A ROOM FOR ROMEO BRASS or DEAD MAN'S SHOES will attest. The metaphor of the country getting behind Thatcher in the Falklands juxtaposed with that of the skinheads, including the initiated Shaun, getting behind the slightly off kilter Combo is handled with a great sense of poignancy and it is moving to see both stories unfold from within the film and library footage. They live in a happy community in the early 80s, having fun and being together in a totally grey unfriendly working class environment."
6425,"They have reached a stage of lifetime love based on deep knowledge of each other and acceptance of past misdemeanours. Secure in the knowledge that he has given his wife many years of happiness, Grant glosses over his unfaithfulness in their younger days. Julie Christie, for whom the lead role was written, exudes dynamic good looks and the vibrancy of a young woman, bathed in such warmth and passion of years. After chatting happily for five minutes, she said, quite chirpily and very politely, "" What's your name again? "" Julie Christie was luminescent, with those wonderful eyes of hers increasingly speaking her joy and pain as words and memory failed her."
6846,"Oh joy of joys, why aren't there more movies like this around. Troma fans delight, Lloyd has returned with a film definitely worth waiting all of these years for, and he pulls no punches and makes no appologies. The fact that movies like' Meet the Spartans' get theatrical releases and this doesn't further proves something needs to be done to get these far superior flicks out for everyone else to enjoy. Consistently funny the whole way through, with some excellent musical numbers and some truly disgusting special effects,' Poultrygeist' proves that morally incorrect satire is still alive and kicking. By offending absolutely everyone, POULTRYGEIST can offend no one."
6967,"The first segment has a good - looking ghetto - gal being granted super-powers by evil voodoo - man Danny Trejo to take on her whole graffiti - spraying neighborhood. And when you've attained wealth and stardom in a rather dubious manner, you're in for some real' shiiiit'. The scene (first segment) that proofs sipping on gin & juice can cause a nasty splitting head - ache is a total hoot! He's just rapping it up on some fiery ghetto - set with a lot of demon - babes shaking their T&A. The don't - take - it - all - serious vibe and Da Doggster's witty nonsense made it all a bit more enjoyable too."
7000,"It is one of the best GLBT Asian films to come out in the past 5 years. One can only hope that TLA Video's upcoming Region 2 release (available through Amazon. NO REGRET (HUHWIHAJI ANHA) is an impressive film from Korea, especially in that it is the first venture for writer / director Hee - il Leesong who gives evidence of not only a his ability to create a film that examines life in Korea in a verismo style, but also knows how to cast and direct a crew of actors in a polished manner. If you want a film to entertain and flood your emotions, watch this film. The acting is wonderful (including the superbly talented Lee Young Hoon, who is simply heartbreaking), and Leesong Hee - il's script and direction are top - notch - all the more remarkable when one considers that this was the first feature - length film for both men."
7004,"Other good Gay teen movies are TCOC is basically a fine and fun movie. But funny accents and funny clothes do not a good film make. , but in the end of that movie he was allowed to show his more serious and endearing side which forecasted his acting in TCOC. While this is not explained anywhere in the film, there are a lot of clues."
6429,"The fact that Jones was a little ahead of the curve on the most sensitive and essential issue in American society, and since he was cursed by an unusual sense of self - belief, it led him to believe that he was special, and that his message and the principles by which he operated his church, were unique. After 9 years, in 1974 he moved the church again, this time to San Francisco, where he ingratiated himself with local politicos like George Moscone and Willie Brown, and, in return for his support of Moscone for Mayor, Jones was appointed to the city's housing commission. It does a good job of showing what attracted people to the Peoples Temple and how, gradually, things started to go very wrong. There is footage from the days of the Peoples Temple as well as new and moving testimony (that feels like the right word) from former members and family of members. The strength of this film lies in the fact that it isn't just a play - by - play from afar, but a collection of first - hand interviews with people who were actually there, and who knew the key players."
7132,"Zach Galifianakis is probably one of the best comedians to come out of the scene in the last 10 years But unlike most stand - up releases, this feels very much like a guy working his material out, a dry run - through, if you will, not the kind of show you'd want to pay full - price to see. It all adds up to one of the most unique and satisfying stand - up performances you're likely to see out of all the current "" newbies "" out there. Part of his show was his "" twin brother "" Seth in a hilarious interview from NPR's Brian Unger (watch the DVD extras â€“ adds to the humor), but mostly it's Zach on stage in his dry, very dry sense of humor as he beats up the audience, who don't seem to mind that he's biting the hand that fed him. His one - liner zings of racism, idiocracies or just observations while looking (again) intoxicated or simply uninterested, make the whole act."
7218,"When the child actresses discussed their tutors' educational ritual (or lack thereof, with stories of tutors getting high when they were supposed to be teaching), their stories were a bit sad, but still intriguing. The stories these women told about their experiences were usually fascinating. They coped well with life after their silver platters went away, and it could have been the result of their good, attentive parents. This is nice little documentary and after the movie is over you have a good feeling not a sad one as many of these let's catch up to documentaries. These women, most of whom were no older than 38 when this documentary was released, seem to be all well adjusted after starring in one of the most popular Broadway shows of all time."
6625,"Penelope also has problems with the middle section, the opening is absolutely brilliant and the ending works in some odd way, but the middle, and second third, is just bland and feels like it is treading water. The film is a nice, family friendly flick, that while a bit cutesy at times has a genuine heart and some decent performances. It is a treat to see Reese Witherspoon portraying an edgier gal than norm and James McAvoy is a heartthrob! It might be one of Ricci's best performances, as good as Black Snake Moan, but completely different roles. However Ricci's performance is truly brilliant, she's so sweet and innocent, and the scenes where she speaks to McAvoy via a mirror is just pitch perfect."
7248,Where did he find the insights that made him such an inspiration to other artists? Making a famous rock - star biopic must be a temptation to fill it with crowd - pleasing footage of their songs. He has looked at how the formative years made the man. Twenty five hours of unreleased interviews provide a voice - over for the film. Zepplin used strident contrasting sections: gentle harmonies would alternate with heavy metal sections.
6146,"After a decade of anti-sex AIDS - induced hysteria, a film about a wildly - sexual hotbod who thrill - kills to heighten her sexual pleasure was pretty enticing stuff. The rest of the performances range from bad to terrible--and Michael Caton - Jones (a typically safe director--one who doesn't always do great work but manages to make worthwhile movies) has officially delivered his first true turkey; a movie so bad people were laughing at certain moments that were intended to be serious. What's important is the interactions between these and other characters in the story. The screenplay is full of intentionally funny dialogues."
7254,"For this is truly an original film that has indie written all over it, in both style and substance, and has elements of drama and comedy and wonder and twists and turns galore. Those three elements force a focus on these young folks' faces, and so much of this script is told through Haas and Jones' incredibly expressive eyes. The Virginia countryside that serves as the setting is breathtaking, while the gritty, unhurried blue collar town in which the protagonists live and work reflects the unhurried nature of the film itself. Lukas Haas made his screen debut some 20 years ago as the innocent Amish boy who witnesses a brutal murder in the Harrison Ford drama, "" WITNESS "" and since then has made an impressive indie film career playing all sorts of characters - good and evil - with his soulful, expressive eyes doing most of the acting. Carter's eccentricities come into full bloom at dusk - after shutting up the workshop, he habitually stalks a beautiful young violinist from UVA's music school back to her apartment, and observes the girl's practice sessions until she retires for the night."
6148,"As someone wisely says in this hilarious, poignant opus, ratings don't really matter. However, the MPAA ratings board still does exercise a certain de facto censorship power. Kirby Dick puts together a nice cross-section of directors and "" talking heads "" who discuss the MPAA ratings board's biases when it comes to realism, sex, violence, gay themes, and other taboo issues in films. Some examples are: Kubrick, Tarantino, Lynch, Woo, Friedkin, Peckinpah, Aronofsky, and countless others. Alright, let's just say it right from the start: the MPAA sucks."
6149,"James Gunn wrote Slither as an homage to the horror movies he loved. His love for his wife is one of his better sides) who is stung by an alien insect. It's obvious from the previews that this is a bit of a comedy. It keeps the audiences entertained like few other movies can. While it's easy to see the influences of every horror movie from Night of the Living Dead (1968) to Tremors (1989), Slither is itself a gutsy horror ride that firmly stands on its own."
6150,"Rob Schneider, David Spade, Nick Swardson and Jon Lovitz are all good in their parts whilst Jon Heder seems to be stuck in his Napolean Dynamite character. Jon Heder is "" almost "" Napolean Dynamite, similar voice, but the character is funnier. May be typecasting John Heder a bit too much but he's good at the part he plays."
6151,"It is a full 3d movie with a high contrasted black and white render. In this optic, it goes one step further than the excellent "" Sin City "" adaptation from R. Rodriguez. The direction stays sober and controlled despite the infinite possibilities of the medium, and that is a really good surprise. Even though the technical is excellent, it shows its limits in some romantic sequences (a bit like "" final fantasy "" did). They have used live action motion capture fitted into key - frame animation, with stark jet black and bright white contrasts and a heavily shadowed rotoscoped background."
6152,"The standout is Anniston, who normally doesn't register much in her "" star "" turns, but here, as she did in "" The Good Girl "", she shines because she manages to keep her character real and believable. Anniston does her best, which here works better than in any of her other roles. Franny (Joan Cusack) is very rich, just raises her kids with full time help, and is perfectly happy with her husband Matt (Greg Germann), her two children, and the world. A pivot point is the pet fiction in American social comedy that friends stay together even when their fortunes come to vary widely. The characters are 3D, their lives interesting, the dialog graceful and funny."
6154,"The key to enjoying a Scary Movie is to see it as a series of sketches based on popular movies, rather than a stand - alone film. Craig Bierko does a very good Tom Cruise impression, as well. If you liked the other movies, especially 3, this is a must see. With the help of newly befriended neighbor and failed father Tom Ryan, Cindy sets out to get some answers on a long hilarious journey. If you want a few good laughs then this is what you're looking for."
7435,"At first the relationship benefits both as Gregor's recipes influence Eden's home life and Eden's presence inspires Gregor's cooking. Charlotte Roche and Josef Ostendorf put in strong performances in the main roles. Ostendorf especially puts forth an emotional performance and as wonderful as Roche is, it is Ostendorf who carries the movie. , Hofmann's radical film about panic, this is an intense work about different shades of happiness and joy. The best in the film is the work of Josef Ostendorf and Charlotte Roche who are seen as Gregor and Eden, respectively."
6157,"After all these years, they've still got it - and Tomlin, an Altman favorite, is particularly up to par with the snap - and - go dialogue. The director's brilliance is that his lens cares about what technical and bits of business that come to affect in the making of the final show which really tell the story - of a group of people who spend their Saturday nights singing songs, telling stories and transmitting their folksy well - wishes to an imaginary audience listening in on their bedside table radio. Meryl Streep and Lily Tomlin as the singing country Johnson sisters bring back memories of Reese Witherspoon's amazing turn as June Carter and Streep's own previous country singer in Postcards. The big stars attempting local (or Oshkosh, Wisconsin) accents were not at all convincing, at least to this native. Despite it's frigid demeanor, "" A Prairie Home Companion "" is filled with warm, quiet moments that offers each cast member has a shining, sterling moment of performance - though none takes centre stage and overpowers or overacts."
6158,"With Douglas on the run from the law, he becomes similar to Dr. Richard Kimble of The Fugitive, hunting the proverbial one - armed man while at the same time, relying on his smarts to outwit fellow agents, which turned out to be quite interesting to watch - despite slick processes, it still boils down to the performance and gullibility of individual agents. The beautiful couple had chemistry that could have resembled X-Files' Fox Mulder and Dana Scully, but alas these two had very little to do here. Nonetheless, it's still a pretty interesting look into the lives of probably the most highly charged and tense protection detail in the world, and the typical threats that they face daily, including the following up on every nutcase's threat on the life of the most powerful man in the world. It's a decent suspense and investigative thriller, with enough subplots to keep you entertained. Eva Longoria is very attractive though."
6159,"The atmosphere was perfect, the acting was on point, the creatures were amazing, well, everything was amazing. Sounds, music, colors and even meticulous set design that pays homage to the game series. Rhada is a amazing actress, she has a face which can tell a billion tales with just a slight twitch and she is very believable as a mother looking for her child. Konami as well as Sony loved it so much they didn't cut anything."
6436,"Overall The Librarian 2 has enough action, adventure and twists to keep you interested. It is popcorn fun for fans of those movies and Wylie does a great job. That's how persuasive the sets were! You can have a great plot and a great cast, but if your directing is bad, you've got no femur, and everything is just a little bit off. Well - thought out plot line with all the magic and silliness this kind of entertainment demands."
6178,"The rest of the cast is good and most of them were unknowns. Black is great and pulls off some excellent poses. Jared Hess shoots his movies like a funny David Fincher. His obsession with grime and dirt and everything looking old and decrepit, is almost fetishistic. There is dynamic lighting, proper shot composition, and interesting camera movements."
6163,"The movies are about a government sponsored high - tech commando team that uses force to achieve their goals, including Spiderman - like stunts, video - game - like chases, explosions, firefights and duke - outs with the bad guys, all of which would advertise their presence to the world and likely negate anything they accomplish while signing their own death warrants. The best scene must be where Ethan is handcuffed, and, IN 4 OR LESS SECONDS, head butts the bad guy, steals his pen, and uses it to open the handcuffs! "" Mission: Impossible III, "" the latest installment of the blockbuster movies which in turn were based from a TV series, is for those looking for a way to start off the summer season at the movies. In the action scenes, his facial expressions are concentrated and focused and utterly convincing. The action scenes are not only interesting; they're spectacular at times."
6164,"Bob hides the truth to his family, rents a recreational vehicle and tries to convince his dysfunctional family that a road trip to the Colorado Rocky Mountains would be good to bring old values back to their family. This family entertainment has good messages relative to family bonding, pressure in the job and true friends. The movies are chosen to be kid friendly. And the weird Gornicke were just adorable. Either see the movie now, or wait till it releases on DVD, but see it."
6165,"United 93 is a truly inspiring tale about the 4th hijacked plane that crashed in Pennsylvania. There were no Bruce Willis or Wesley Snipe types amongst the passengers; they were ordinary folk in extraordinary situations, responding the best way they could. Masterfully written and directed by Paul Greengrass, this relentlessly intense movie covers that fateful morning when United Airlines Flight 93 departed Newark for San Francisco with 33 passengers and seven crew members on board. The power of the film comes from its surprisingly apolitical perspective and the inclusion of the ground personnel trying to comprehend the scope of all the redirected planes that day, in particular, Ben Sliney who effectively plays himself that day, the just - promoted supervisor of the National Air Traffic Control Center in Herndon, Va. . The cast of passengers are a group of largely unknowns, which lends great respectability and reality."
6166,"Overall, "" Stick It "" is one of the funniest "" girly - teeny - booper "" movies out there. But, if you sit through it, you realize that it cooks up a lot of valid food - for - thought. While not a serious drama, this family movie brings with it a nice balance of family values, rebellious teen coming of age movie, and light humor that maintains an edge. This is good summer, female movie with sensitivity and improves on its predecessors like The Cutting Edge. This gymnastics movie has more interesting behind the scenes looks at this sport bringing both educational and entertainment value not typically experienced in sports movies."
7640,Second Concert DVD from the mad Irishman is very funny. Moran twists and savages everyone and everything with his unique view of things. He structures his delivery pretty well for the most part for example using the topic of people seeking a better life to mock rural and national stereotypes as the first of his flows. Some of his jumps later in the show are sudden and seem a bit random but mostly it works well. How he deals with the odd heckler is amusing and quite sensible even if the viewer always hope for a cutting putdown to any heckler.
6168,"It is a much stronger film than other Dreamworks titles like Madagascar and Shark Tale, and really seems like it can stand next to the likes of Shrek 1 and 2. While this movie doesn't have the depth of Finding Nemo or Shrek, it was a very fun and well done animation by Dreamworks. Add to that the typical messages about family, friends, and doing - right and you have the formula for a great family comedy. There are both heartwarming and chilling references to the importance of family, especially a family under external pressures from a society that they do not understand, a culture that considers them vermin. Plenty of clever asides will appeal to a wholesome sort of cultural nostalgia, without ever seeming derivative or repetitive."
6169,"Ethan Suplee provides the hyper - actively aggressive role he has become beloved for. Throw in Anjelica Huston and Steve Buscemi in delightfully understated roles, a string of murders courtesy of the mythical Strathmore Strangler, and the positively stunning Sophia Myles as the nude drawing class model Audrey who becomes both the object of Jerome's affection and the source of his disillusion, and you have got a dysfunctional masterpiece. The cast is terrific: John Malkovic, Anjelica Huston, Jim Broadbent, Sophie Myles, among others. The firsthalf of the film was amusing, but when it turned extremely dark in the final act, it just didn't feel right. And making fun of the people and faculty at such a place is where the comedy in Art School Confidential takes wing."
6179,"This is very simply a lovely film on every level, from dialog, to direction, to cinematography, to consistently outstanding acting performances across the board. Love is illogical in many ways but when you find that certain someone, it's magical. See this film with someone you love. See it with someone you desire. Note to Hollywood: You have in these leads potentially one of the great romantic pairings in the history of film."
6170,"On New Year's Eve, the luxury cruise ship Poseidon is hit by an enormous wave that flips it upside - down stranding thousands of passengers underwater. Out of the top 10 top grossing movies each year, how many actually make a profit?"
7256,"In all honesty this is the most alive film and most "" emotional "" film Greenaway has made in 20 years, since Drowning by numbers. The film is so easy to fall into, it unlike almost anything Greenaway has done before. Not as visually complex as' Prosperos' Books', not as intriguing as' Draughtsman's Contract', not as innovative as' The Suitcases',' Nightwatching' is however a little of everything and, of cause, more. Like all Greenway films, this one to be watched many times to discover new and new layers. The power of women over men is something that Greenaway has always reflected on in his films, and in that context Nightwatching represents a mellowing of his gaze."
6442,"If you believed everything that came out of the Hostel: Part 2 director's mouth, you'd be under the impression that this was a new lesson in extreme cinema, pushing the boundaries of what is acceptable on screen to new and previously unheard of levels. Young, nice and pretty girls with much to offer the world and whether or not dismembering them is more shocking than torturing and killing a horny male jock is a matter for feminist academics to debate. All talk of this being a doom - laden, intestine shredding nerve - jangler can do nothing to disguise the fact that it apes the masters but doesn't outdo them. If one actually enjoys watching snuff movies, then this movie is for you."
6324,"It was wonderful and did what music is meant to for movies, setting the moods the score was present in the background but not overwhelming (as in so many other movies lately) the music didn't overshadow the story that was unfolding in any way. Also, Hilary Swank looks a lot like the real Erin Gruwell so that was actually pretty cool. There were actually scenes where the packed theater clapped and cheered, and other times when everyone gasped at the same time. "" Everyone who remembers his own educational experience remembers teachers, not methods and techniques. "" Remember the Titans "", "" Stand and Deliver "", "" Dangerous Minds "", and the list goes on and on."
6340,"The first Hitcher drew its intensity from the aloneness of travelling those massive highways in an attempt to get to your destination without stopping. The major elements from the '86 original are all still in tact here from (SPOILER --- STOP HERE IF YOU HAVEN'T SEEN THE ORIGINAL FILM â€” SPOILER) picking up the Hitcher, kicking him out the door, killing an innocent family, killing cops, and tearing a featured character in half with a semi-truck. This dramatic shift also takes away from John Rider's character and motivations. In the original (MORE SPOILERS IN FACT CONSIDER THIS HOLE REVIEW A SPOILER AND SAVE SOME TIME) Jim inadvertently draws Nash (Jennifer Jason Leigh) into John's machinations and gets romantically involved with her along his arduous journey and meets her demise in the semi truck scene. But the 2007 embalming of Robert Harmon's 1986 masterpiece The Hitcher is the kind of mechanical exercise that gives not only remakes but horror in general a bad name."
